id,date,source,brand,product,text,label,clean_text
1402,2026-05-07,Review,Summit,product quality,Product quality from Summit is simple overall! It felt pretty average overall! There are a few positives and a few limits!,Neutral,product quality summit simple overall felt pretty average overall positives limits
102,2025-12-05,Comment,Spark,order flow,Spark's order flow keeps getting better. The checkout is helpful. It saved me a lot of time. any update?,Positive,spark order flow keeps getting better checkout helpful saved lot time update
108,2025-12-05,Twitter,Nimbus,product quality,Nimbus's product quality is easy when it comes to app. I would use it again. #loveit,Positive,nimbus product quality easy comes app use loveit
1490,2026-05-20,Twitter,Pulse,delivery,The support on Pulse seems ordinary. That is about it. I might need more time before judging it properly. any update?,Neutral,support pulse ordinary need time judging properly update
1053,2026-03-26,Comment,Atlas,delivery,The support on Atlas seems standard! That is about it! honestly #feedback,Neutral,support atlas standard honestly feedback
965,2026-03-15,Review,Nova,service,Nova's service keeps causing problems. The login is glitchy. I would not recommend it yet. #annoyed,Negative,nova service keeps causing problems login glitchy not recommend annoyed
381,2026-01-06,Twitter,Orbit,dashboard,I had a great experience with Orbit's dashboard; the dashboard feels nice. It saved me a lot of time.,Positive,great experience orbit dashboard dashboard feels nice saved lot time
245,2025-12-20,Twitter,Pulse,product quality,I am impressed by Pulse's product quality; the response time feels useful. The overall flow feels smooth.,Positive,impressed pulse product quality response time feels useful overall flow feels smooth
1100,2026-04-03,Review,Nimbus,dashboard,I checked Nimbus's dashboard today; the setup looks simple! It seems acceptable for now! :) fr #review,Neutral,checked nimbus dashboard today setup looks simple acceptable fr review
501,2026-01-20,Twitter,Nimbus,service,This version of the service from Nimbus is awkward; the pricing is still a problem. It slowed everything down. Support kept sending the same reply. #fail,Negative,version service nimbus awkward pricing problem slowed support kept sending reply fail
701,2026-02-15,Review,Acme,checkout,I really disappointed with Acme's checkout; the login feels clunky. It honestly felt like a waste of time. #annoyed,Negative,really disappointed acme checkout login feels clunky honestly felt like waste time annoyed
129,2025-12-08,Twitter,Vertex,support team,Vertex's support team is clean when it comes to pricing. I had no real complaints. #goodvibes (review),Positive,vertex support team clean comes pricing no real complaints goodvibes review
240,2025-12-20,Comment,Pulse,app,The latest update from Pulse feels reliable. The app part is reliable. The experience felt worth it.! fr #happy,Positive,latest update pulse feels reliable app reliable experience felt worth fr happy
1115,2026-04-04,Review,Nimbus,mobile app,Mobile app from Nimbus is average overall. I did not notice anything major. It looks fine for everyday use. #feedback,Neutral,mobile app nimbus average overall did not notice major looks fine everyday use feedback
683,2026-02-12,Review,Orbit,customer care,This version of the customer care from Orbit is awkward; the payment is still a problem. The whole process felt annoying. for real,Negative,version customer care orbit awkward payment problem process felt annoying real
483,2026-01-16,Twitter,Vertex,app,Vertex's app keeps getting better. The design is easy. The overall flow feels smooth. honestly,Positive,vertex app keeps getting better design easy overall flow feels smooth honestly
1306,2026-04-27,Twitter,Summit,website,The site layout on Summit seems acceptable. I did not notice anything major. #test,Neutral,site layout summit acceptable did not notice major test
276,2025-12-24,Review,Spark,customer care,"Spark's customer care is helpful when it comes to design. I would use it again. Not perfect, but definitely better than expected.",Negative,spark customer care helpful comes design use not perfect definitely better expected
583,2026-01-28,Twitter,Summit,delivery,The checkout on Summit is buggy. It honestly felt like a waste of time.!??,Negative,checkout summit buggy honestly felt like waste time
204,2025-12-17,Comment,Pulse,service,"Service from Pulse was reliable, especially the quality. The experience felt worth it. Not perfect, but definitely better than expected.",Positive,service pulse reliable especially quality experience felt worth not perfect definitely better expected
33,2025-11-25,Comment,Zenith,support team,"Honestly, the support on Zenith is easy. The overall flow feels smooth. fr (review)",Positive,honestly support zenith easy overall flow feels smooth fr review
1320,2026-05-01,Twitter,Atlas,product quality,The pricing on Atlas seems acceptable! Nothing really stood out! There are a few positives and a few limits! 🙃,Neutral,pricing atlas acceptable really stood positives limits
814,2026-02-27,Comment,Summit,mobile app,This version of the mobile app from Summit is messy; the pricing is still a problem. It slowed everything down. I had to refresh the page a few times.,Negative,version mobile app summit messy pricing problem slowed refresh page times
998,2026-03-22,Twitter,Pulse,service,I was honestly a mess Pulse's service; the refunds feels messy. I would not recommend it yet.,Negative,honestly mess pulse service refunds feels messy not recommend
382,2026-01-04,Twitter,Orbit,pricing,Orbit's pricing keeps getting better. The onboarding is useful. The overall flow feels smooth. (tweet),Positive,orbit pricing keeps getting better onboarding useful overall flow feels smooth tweet
1074,2026-04-01,Twitter,Vertex,mobile app,Vertex's mobile app is average for the product page. I did not notice anything major.,Neutral,vertex mobile app average product page did not notice major
1349,2026-05-01,Twitter,Vertex,delivery,I used the delivery from Vertex for a bit and it felt basic. That is about it. fr great job,Neutral,used delivery vertex bit felt basic fr great job
579,2026-01-28,Review,Nimbus,service,I was honestly a mess Nimbus's service; the login feels messy. I still had to repeat myself twice. The whole thing felt more stressful than it should have been.,Negative,honestly mess nimbus service login feels messy repeat twice thing felt stressful
888,2026-03-10,Twitter,Nova,customer care,Nova's customer care keeps causing problems! The pricing is confusing! The whole process felt annoying! 🙃 thanks team (review)??,Negative,nova customer care keeps causing problems pricing confusing process felt annoying thanks team review
1326,2026-04-30,Comment,Acme,checkout,I tried Acme's checkout today; the product page looks fine. That is about it. ngl #update,Neutral,tried acme checkout today product page looks fine ngl update
1327,2026-05-01,Review,Zenith,checkout,I reviewed Zenith's checkout today; the product page looks decent. I did not notice anything major. ngl #test (tweet),Neutral,reviewed zenith checkout today product page looks decent did not notice major ngl test tweet
942,2026-03-14,Comment,Zenith,customer care,Zenith's customer care keeps causing problems. The checkout is frustrating. The whole process felt annoying.,Negative,zenith customer care keeps causing problems checkout frustrating process felt annoying
164,2025-12-12,Twitter,Acme,checkout,I feel good about Acme's checkout; the design feels solid. It saved me a lot of time. #worthit,Positive,feel good acme checkout design feels solid saved lot time worthit
910,2026-03-10,Twitter,Vertex,order flow,Vertex's order flow feels glitchy around notifications. It honestly felt like a waste of time.!,Negative,vertex order flow feels glitchy notifications honestly felt like waste time
298,2025-12-28,Comment,Atlas,product quality,"Honestly, the dashboard on Atlas is useful. The experience felt worth it. #happy",Positive,honestly dashboard atlas useful experience felt worth happy
756,2026-02-20,Comment,Pulse,service,This version of the service from Pulse is buggy; the login is still a problem. I still had to repeat myself twice.!,Negative,version service pulse buggy login problem repeat twice
406,2026-01-08,Comment,Summit,product quality,"Honestly, the delivery on Summit is clean. I had no real complaints. 🙃 fix this",Positive,honestly delivery summit clean no real complaints fix
969,2026-03-17,Twitter,Spark,support team,Spark's support team keeps causing problems. The refunds is frustrating. I would not recommend it yet. 😅 #frustrated,Negative,spark support team keeps causing problems refunds frustrating not recommend frustrated
606,2026-01-31,Twitter,Summit,checkout,This version of the checkout from Summit is messy; the app is still a problem. It honestly felt like a waste of time. Support kept sending the same reply. 🙃 thanks team,Neutral,version checkout summit messy app problem honestly felt like waste time support kept sending reply thanks team
